Mass->,Nd142Di,Nd143Di,Nd144Di,Nd146Di,Gd158Di,Dy164Di,Dy162Di,Dy163Di,Ho165Di,Er166Di,Er167Di,Er168Di,Er170Di,Tm169Di,Yb172Di,Yb173Di,Yb174Di,Yb176Di
362,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
363,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0
364,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1
365,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1
366,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1
367,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1
368,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1
369,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1
370,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0
371,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0
372,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
373,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0
374,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1
375,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1
376,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1
377,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1
378,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0
379,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0
380,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1
381,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0
382,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0
383,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0
384,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0
385,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
386,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0
387,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0
388,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0
389,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0
390,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
391,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1
392,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
393,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1
394,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0
395,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0
396,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0
397,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0
398,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0
399,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0
400,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1
401,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0
402,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0
403,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0
404,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0
405,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1
406,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1
407,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1
408,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1
409,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0
410,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0
411,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0
412,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0
413,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0
414,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0
415,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1
416,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
417,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1
418,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1
419,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0
420,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0
421,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0
422,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0
423,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0
424,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0
425,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
426,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1
427,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1
428,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
429,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
430,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1
431,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0
432,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0
433,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0
434,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
435,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1
436,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0
437,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0
438,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0
439,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0
440,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
441,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1
442,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1
443,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1
444,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0
445,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0
446,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0
447,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0
448,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0
449,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0
450,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1
451,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1
452,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1
453,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1
454,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0
455,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0
456,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0
457,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
458,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
459,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0
460,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1
461,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
462,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1
463,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1
464,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
465,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1
466,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0
467,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0
468,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0
469,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0
470,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
471,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1
472,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1
473,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1
474,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0
475,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0
476,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0
477,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0
478,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0
479,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0
480,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1
481,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1
482,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1
483,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1
484,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1
485,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1
486,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0
487,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0
488,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0
489,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0
490,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1
491,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
492,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1
493,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1
494,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1
495,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1
496,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0
497,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0
498,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
499,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
500,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1
501,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1
502,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1
503,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
504,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
505,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0
506,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1
507,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0
508,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0
509,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0
510,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0
511,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
512,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0
513,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0
514,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0
515,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0
516,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
517,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1
518,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
519,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1
520,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0
521,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0
522,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0
523,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0
524,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0
525,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0
526,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1
527,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0
528,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0
529,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0
530,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0
531,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1
532,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1
533,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1
534,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1
535,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0
536,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0
537,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0
538,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0
539,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0
540,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0
541,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1
542,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
543,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1
544,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1
545,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0
546,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0
547,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0
548,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0
549,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0
550,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0
551,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
552,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1
553,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1
554,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
555,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
556,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1
557,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0
558,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0
559,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0
560,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
561,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1
562,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0
563,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0
564,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0
565,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0
566,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
567,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1
568,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1
569,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1
570,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0
571,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0
572,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0
573,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0
574,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0
575,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0
576,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1
577,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1
578,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1
579,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1
580,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0
581,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0
582,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0
583,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
584,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
585,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0
586,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1
587,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
588,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1
589,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1
590,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
591,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1
592,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0
593,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0
594,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0
595,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0
596,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
597,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1
598,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1
599,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1
600,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0
601,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0
602,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0
603,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0
604,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0
605,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0
606,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1
607,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1
608,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1
609,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1
610,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1
611,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1
612,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0
613,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0
614,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0
615,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0
616,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1
617,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
618,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1
619,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1
620,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1
621,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1
622,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0
623,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0
624,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
625,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
626,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1
627,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1
628,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1
629,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
630,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
631,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0
632,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1
633,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0
634,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0
635,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0
636,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0
637,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1
638,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0
639,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
640,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0
641,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
642,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1
643,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1
644,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
645,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1
646,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0
647,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0
648,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0
649,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0
650,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
651,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0
652,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1
653,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0
654,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0
655,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0
656,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0
657,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1
658,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1
659,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1
660,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1
661,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0
662,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0
663,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0
664,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0
665,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0
666,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0
667,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1
668,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1
669,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1
670,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1
671,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0
672,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0
673,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
674,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0
675,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0
676,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0
677,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
678,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1
679,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1
680,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
681,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1
682,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1
683,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0
684,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
685,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0
686,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0
687,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1
688,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0
689,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0
690,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0
691,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0
692,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1
693,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1
694,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1
695,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1
696,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0
697,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0
698,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0
699,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0
700,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0
701,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0
702,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1
703,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1
704,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1
705,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1
706,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0
707,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0
708,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0
709,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0
710,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0
711,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0
712,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1
713,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1
714,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
715,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1
716,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1
717,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1
718,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0
719,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0
720,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0
721,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0
722,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1
723,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1
724,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1
725,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1
726,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0
